period_days,duration_hours,depth_ppm,prad_re,teff_k,logg_cgs,srad_rsun,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec
0.8204734,1.171,2903.0,8.70762,5956.8,4.1,1.55,0.0,0.0,0.0,0.0
2.002779769,2.231,260.5,1.42,5346.0,4.44,0.892,0.0,0.0,1.0,0.0
1.287076693,1.4942,729.4,1.39,3736.0,4.724,0.525,0.0,0.0,0.0,0.0
5.2910096,4.122,1670.0,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
12.06222962,2.0584,300.2,1.62,5547.0,4.451,0.933,0.0,0.0,0.0,0.0
11.63547,3.214,1238.5,2.6,5718.0,4.411,0.892,0.0,0.0,0.0,0.0
7.46718958,3.633,75.7,1.04,6161.0,4.399,1.169,0.0,0.0,0.0,0.0
5.660669429,4.6483,737.8,3.24,5746.0,4.266,1.173,0.0,0.0,0.0,0.0
1.67495622,2.994,35.9,0.77,6323.0,4.296,1.263,0.0,0.0,0.0,1.0
5.084334,5.0844391,5787.6432946,13.3526344,5692.5,3.9616,1.73938,0.0,0.0,0.0,0.0
2.53742164,1.563,104.5,0.93,5447.0,4.481,0.917,0.0,0.0,0.0,0.0
0.858546796,1.1,106.1,0.88,5269.0,4.491,0.864,0.0,0.0,0.0,0.0
5.817737,3.214,1238.5,3.96,6290.85,3.56404,3.03613,0.0,0.0,0.0,0.0
31.8245304,4.17,79.0,0.8,6338.0,4.545,0.847,0.0,0.0,0.0,0.0
7.09712124,2.1059,369.5,0.74,3569.0,4.861,0.389,0.0,0.0,0.0,0.0
1.353414369,13.416,610.2,216.31,4850.0,2.865,8.586,1.0,0.0,1.0,1.0
3.0959309,2.545,14080.0,17.8437,6918.0,4.28,1.47,0.0,0.0,0.0,0.0
5.350156114,2.2647,764.8,2.6,5592.0,4.467,0.953,0.0,0.0,0.0,0.0
150.0189511,4.3823,4319.7,32.6,5618.0,4.46,0.897,0.0,0.0,0.0,0.0
16.17803,5.18,449.0,2.25,5929.0,4.413,1.069,0.0,0.0,0.0,0.0
3.078479,2.424,5780.0,3.96,5140.1,4.411,1.028,0.0,0.0,0.0,0.0
5.8365098,3.214,1238.5,1.148,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
1.89132292,5.607,16.0,0.9,8482.0,4.089,2.106,0.0,0.0,0.0,1.0
8.234885,3.214,1238.5,1.92,5791.0,4.47,0.95,0.0,0.0,0.0,0.0
0.447820618,0.4199,58.3,1.42,5927.0,3.988,1.607,0.0,0.0,1.0,0.0
22.549406,3.214,1238.5,4.602,5784.0,4.374,0.961,0.0,0.0,0.0,0.0
0.8409429,1.1780506,549.3465906,1.6732084,3830.0,4.64404,0.608498,0.0,0.0,0.0,0.0
1.33258455,5.77,152.7,15.89,6039.0,4.493,0.951,0.0,1.0,1.0,1.0
0.572079631,2.27811,127790.0,29.45,5233.0,4.625,0.639,0.0,1.0,0.0,0.0
339.633833,8.859,517.8,2.04,5823.0,4.522,0.901,0.0,0.0,0.0,0.0
1.53453,3.214,1238.5,1.02,5718.0,4.96079,0.29,0.0,0.0,0.0,0.0
3.98916186,1.913,318.0,28.1,4998.0,2.524,16.187,0.0,0.0,0.0,0.0
8.4803048,7.5348,2672.9,4.13,5478.0,4.573,0.812,0.0,1.0,1.0,1.0
0.495434094,1.2496,287.9,1.57,5529.0,4.471,0.936,0.0,1.0,0.0,0.0
2.0034478,1.285,24660.0,10.9523,3927.0,4.61,0.65,0.0,0.0,0.0,0.0
4.7369729,3.214,1238.5,2.7,5181.0,4.56,0.8,0.0,0.0,0.0,0.0
2.69634575,3.785,185.2,1.46,5418.0,4.335,1.051,0.0,1.0,1.0,1.0
1.921111,3.214,1238.5,3.23,5718.0,4.411,0.709,0.0,0.0,0.0,0.0
5.8365098,8.475,5180.0,12.0956,6421.5,4.12,1.64,0.0,0.0,0.0,0.0
6.88595222,4.148,428.5,2.68,5616.0,4.394,0.999,0.0,0.0,0.0,0.0
5.8365098,3.214,1238.5,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
4.1269046,4.405,10831.0,17.0952,6888.0,4.23416,1.59,0.0,0.0,0.0,0.0
2.20829637,2.841,87.9,1.36,6028.0,4.189,1.454,0.0,0.0,0.0,0.0
4.399739,3.214,1238.5,3.01,5718.0,4.411,0.735,0.0,0.0,0.0,0.0
2.30118753,7.8216,87537.0,140.23,7970.0,3.871,2.652,0.0,1.0,0.0,0.0
3.290304098,1.7215,13553.0,4.91,3386.0,4.81,0.427,0.0,0.0,0.0,0.0
9.59068586,3.452,544.6,3.93,5476.0,3.904,1.673,0.0,0.0,0.0,0.0
5.548250634,6.06772,42873.0,21.49,6124.0,4.455,1.028,0.0,1.0,0.0,0.0
10.0532043,1.543,5160.0,11.5364,6553.2,4.26,1.43,0.0,0.0,0.0,0.0
23.2471066,2.031,12754.0,13.9025,5839.1,4.45,1.01,0.0,0.0,0.0,0.0
7.508818,6.5,70.1,1.02,6293.0,4.291,1.213,0.0,0.0,0.0,1.0
4.22426989,4.22,13.6,0.35,5735.0,4.501,0.883,0.0,0.0,0.0,0.0
2.227718792,4.9699,1039.0,8.88,6038.0,4.508,0.922,0.0,1.0,1.0,1.0
3.2588321,3.214,1238.5,13.33871,5358.0,4.54,0.86,0.0,0.0,0.0,0.0
5.52507406,2.565,61.5,0.8,5600.0,4.378,1.037,0.0,0.0,0.0,0.0
8.59000355,6.68,298.1,1.82,5817.0,4.538,0.876,0.0,1.0,1.0,1.0
4.071096,2.988,5872.0,13.9361,6008.0,4.03,1.68,0.0,0.0,0.0,0.0
6.49424,3.214,1238.5,2.19,4667.0,4.63,0.69,0.0,0.0,0.0,0.0
160.243128,5.393,556.4,15.72,5128.0,3.091,6.775,1.0,0.0,0.0,0.0
19.93364711,8.6122,174830.0,75.88,6505.0,4.25,1.29,0.0,1.0,0.0,0.0
0.751408792,2.2974,17481.0,41.48,5697.0,4.46,0.903,0.0,1.0,0.0,0.0
716.2159783,2.267,9757.0,9.73397,5699.0,4.46,0.98,0.0,0.0,0.0,0.0
0.4131063,0.368,21940.0,12.2118,3621.0,4.74,0.5,0.0,0.0,0.0,0.0
4.96061094,2.864,20.4,0.59,6117.0,4.244,1.298,0.0,0.0,0.0,0.0
0.634003002,0.9207,316.9,1.35,5226.0,4.606,0.75,0.0,0.0,0.0,0.0
12.53449909,6.02,1238.5,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
2.3341583,3.553,10070.0,20.0937,6901.0,4.04,1.93,0.0,0.0,0.0,0.0
0.582895412,1.0528,587.5,5.87,6263.0,4.46,1.009,0.0,0.0,0.0,0.0
28.271761,3.214,1238.5,2.7100633,5548.0,4.42,0.933556,0.0,0.0,0.0,0.0
15.93709,3.214,1238.5,1.87,5718.0,4.411,0.731,0.0,0.0,0.0,0.0
32.576,3.214,1238.5,3.96,4217.0,4.57431,0.694468,0.0,0.0,0.0,0.0
3.74318005,1.111,237.5,1.75,5207.0,4.516,0.851,0.0,0.0,0.0,0.0
3.3295394,2.77,2620.0,14.3988,7965.0,3.98,2.35,0.0,0.0,0.0,0.0
3.0978928,1.17,2740.0,3.96,5962.0,4.411,1.028,0.0,0.0,0.0,0.0
4.4626647,3.0802705,7983.8270519,13.3934403,7587.0,4.39508,1.3951401,0.0,0.0,0.0,0.0
17.0548288,4.555,5295.0,9.80945,5769.0,4.17,1.38,0.0,0.0,0.0,0.0
28.714216138,6.0624,43702.0,42.19,6706.0,4.226,1.417,0.0,1.0,0.0,0.0
1.4079369,0.3063531,484643.7441389,3.96,5780.0,4.438,1.028,0.0,0.0,0.0,0.0
2.44232399,1.921,229.0,1.1,4849.0,4.561,0.738,0.0,0.0,0.0,0.0
4.093578461,2.5833,538.6,2.85,6077.0,4.471,0.999,0.0,0.0,0.0,0.0
7.46967,3.214,1238.5,2.4,5718.0,4.411,0.279,0.0,0.0,0.0,0.0
44.5631,3.214,1238.5,1.52,3896.0,4.411,0.561,0.0,0.0,0.0,0.0
33.80364366,11.4813,13494.0,20.7,5855.0,3.999,1.796,0.0,1.0,0.0,0.0
0.855763492,3.64361,131660.0,72.82,6679.0,4.286,1.326,0.0,1.0,0.0,0.0
141.73403059,1.5851,7736.4,10.3,5606.0,4.478,0.918,0.0,0.0,0.0,0.0
253.790434,3.702,604.0,2.06,5426.0,4.535,0.85,0.0,0.0,0.0,0.0
1.353771892,7.012,1349.1,430.99,4283.0,2.012,15.76,0.0,1.0,0.0,0.0
12.92489803,2.6811,959.0,2.62,5103.0,4.584,0.768,0.0,0.0,0.0,0.0
1.320499473,1.184,204.0,18.94,5172.0,2.693,13.454,0.0,0.0,0.0,0.0
2.5444539,3.709,5440.0,12.5904,6171.0,4.01,1.77,0.0,0.0,0.0,0.0
8.1490285,2.3210553,2850.6795113,2.5781465,3630.0,4.76664,0.466766,0.0,0.0,0.0,0.0
353.01861,15.583,375.1,2.25,6450.0,4.386,1.155,0.0,0.0,0.0,0.0
2.5693728,2.471,290.0,2.18392,6156.0,4.25196,1.34,0.0,0.0,0.0,0.0
43.798566,6.401,290.4,48.52,5611.0,3.842,2.227,0.0,1.0,0.0,1.0
2.7708596,2.17,22640.0,12.2577,4975.0,4.55845,0.79,0.0,0.0,0.0,0.0
498.27269,8.92,534.0,2.12,5618.0,4.514,0.932,0.0,0.0,0.0,0.0
4.8721904,2.584,2180.0,4.89644,5430.5,4.42,1.02,0.0,0.0,0.0,0.0
0.56676437,2.326,76.5,0.92,6039.0,4.478,1.005,0.0,0.0,1.0,1.0
4.72519164,3.751,98.8,3.98,6655.0,3.49,3.831,0.0,0.0,0.0,0.0
81.3716681,4.8546107,924.1311645,1.643195,3861.0,4.70582,0.536259,0.0,0.0,0.0,0.0
6.8733768,6.5660399,3501.1631364,14.6161809,6014.0,3.73585,2.3646801,0.0,0.0,0.0,0.0
438.81524,6.75,332.8,1.36,5324.0,4.551,0.755,1.0,0.0,0.0,0.0
1.62888267,1.72,130.9,0.92,5398.0,4.571,0.811,0.0,0.0,0.0,0.0
14.64613058,5.688,593.5,2.22,5717.0,4.538,0.884,0.0,0.0,0.0,0.0
2.6535777,2.1014914,1446.2753601,6.685956,8037.0,4.26402,1.70185,0.0,0.0,0.0,0.0
0.789597,3.214,1238.5,1.829,5576.0,4.34,1.15,0.0,0.0,0.0,0.0
81.4160138,14.175,762.3,4.63,6352.0,4.267,1.401,0.0,0.0,0.0,0.0
11.63344,3.214,1238.5,9.52765,5537.0,4.21,1.65,0.0,0.0,0.0,0.0
9.250572762,3.6373,1039.5,96.08,8133.0,3.715,3.294,0.0,0.0,0.0,0.0
9.457747,3.214,1238.5,1.48630496,4885.0,4.71,0.725626,0.0,0.0,0.0,0.0
1.865979,3.214,1238.5,1.85861238,5231.0,4.68,0.825125,0.0,0.0,0.0,0.0
9.65349016,2.9029,1308.6,2.41,4723.0,4.628,0.691,0.0,0.0,0.0,0.0
5.7785318,2.348,4990.0,42.6903,8224.0,3.81,2.92,0.0,0.0,0.0,0.0
11.390931,3.214,1238.5,10.59248676,4899.0,4.534,0.832,0.0,0.0,0.0,0.0
12.083457,3.536,312.5,2.09,6422.0,4.364,1.175,1.0,0.0,0.0,0.0
7.972510087,2.9754,3139.0,3.22,3912.0,4.728,0.533,0.0,0.0,0.0,0.0
260.31119904,3.23,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
3.007925,3.032,7760.0,15.3022,7457.0,4.14,1.68,0.0,0.0,0.0,0.0
14.133427,3.214,1238.5,2.32120418,5098.0,4.7,0.747608,0.0,0.0,0.0,0.0
1.80455062,2.166,39.7,0.65,6006.0,4.41,1.019,0.0,0.0,0.0,1.0
10.5739387,3.484,493.0,4.60829,9088.0,4.411,2.3,0.0,0.0,0.0,0.0
295.06066,16.18,72.2,0.64,5332.0,4.524,0.762,0.0,0.0,0.0,0.0
48.1,3.214,1238.5,3.96,6199.0,4.2,1.35,0.0,0.0,0.0,0.0
4.76516,2.892,647.689,3.96,9412.5,4.411,1.028,0.0,0.0,0.0,0.0
12.4701111,3.616,89.7,2.06,5623.0,3.877,2.109,0.0,0.0,0.0,0.0
54.4183827,4.507,874.8,2.83,5455.0,4.467,0.927,0.0,0.0,0.0,0.0
81.221876,4.1135,9883.0,16.59,5619.0,4.536,0.874,0.0,0.0,0.0,0.0
4.4064273,1.422,5280.0,14.7596,6592.0,4.04,1.86,0.0,0.0,0.0,0.0
2.9478339,2.205,5030.0,18.9265,6296.0,4.27,1.35,0.0,0.0,0.0,0.0
24.645013,3.214,1238.5,1.9,3927.0,4.411,0.58,0.0,0.0,0.0,0.0
6.3768174,2.752,2760.0,3.96,6393.0,4.411,1.028,0.0,0.0,0.0,0.0
61.438007,3.861,253.0,14.79,5080.0,2.967,8.527,1.0,0.0,0.0,0.0
8.050722,3.214,1238.5,1.31,5502.7,4.411,0.83,0.0,0.0,0.0,0.0
0.94773253,1.7645,11306.0,45.58,6302.0,4.183,1.269,0.0,1.0,0.0,0.0
3.4898546,1.567,14004.0,14.1029,6083.0,4.34,1.2,0.0,0.0,0.0,0.0
24.7104662,5.259,3534.0,6.84115,5876.0,4.32,1.18,0.0,0.0,0.0,0.0
8.42943991,2.441,89.1,1.19,6353.0,4.375,1.132,0.0,1.0,0.0,1.0
40.8366307,4.956,264.8,1.5,5529.0,4.457,0.925,0.0,0.0,0.0,0.0
13.639480425,3.12422,81103.0,44.0,5461.0,4.517,0.846,0.0,1.0,0.0,0.0
15.66057688,7.012,384.1,2.05,6000.0,4.45,1.044,0.0,0.0,0.0,0.0
5.41908491,2.3379,231.0,1.38,5814.0,4.523,0.881,0.0,0.0,0.0,0.0
1.0339,1.404,520.0,5.37338,6444.0,3.84,2.28,0.0,0.0,0.0,0.0
0.970085646,1.129,153.0,18.65,4555.0,2.346,15.63,0.0,1.0,1.0,0.0
1.0886286,2.4298631,412.1764427,8.7147619,6127.0,3.25,4.2160501,0.0,0.0,0.0,0.0
153.348739,12.205,388.0,2.14,6127.0,4.356,1.08,0.0,0.0,0.0,0.0
7.495692,3.214,1238.5,2.62539115,5844.0,4.35,1.051008,0.0,0.0,0.0,0.0
3.1118943,2.761,16660.0,14.3339,5412.6,4.411,1.08,0.0,0.0,0.0,0.0
5.8365098,3.214,1238.5,0.91,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
42.9923284,4.726,1120.1,3.32,5593.0,4.45,0.945,0.0,0.0,0.0,0.0
1.6563738,1.741,246.0,1.42047,5614.1,4.34,1.02,0.0,0.0,0.0,0.0
4.622654,3.214,1238.5,1.371,5543.0,4.973,0.566,0.0,0.0,0.0,0.0
19.221388942,4.79843,74284.0,49.29,6117.0,4.496,0.947,0.0,1.0,0.0,0.0
3.1493729,2.708,18830.0,13.6409,5766.0,4.49,0.96,0.0,0.0,0.0,0.0
6.3170657,2.4466954,688.3375977,2.4720516,5180.0,4.54308,0.83031,0.0,0.0,0.0,0.0
17.4314043,4.06,8180.0,9.8169,5923.0,4.4,1.08,0.0,0.0,0.0,0.0
59.7711433,4.843,574.5,3.17,6214.0,4.382,1.122,0.0,0.0,0.0,0.0
18.277358,3.214,1238.5,1.933,4280.0,4.696,0.636,0.0,0.0,0.0,0.0
0.3013943,0.407,4894.0,7.35109,5223.8,4.6,0.78,0.0,0.0,0.0,0.0
0.3125737,0.526,4540.0,8.09753,5202.0,4.53,0.84,0.0,0.0,0.0,0.0
1.9242952,3.075,12690.0,16.9815,6324.3,4.19,1.48,0.0,0.0,0.0,0.0
4.0874138,2.061,7470.0,17.2785,5881.0,3.94,1.83,0.0,0.0,0.0,0.0
9.99760285,3.4423,638.7,2.82,6004.0,4.484,0.977,0.0,0.0,0.0,0.0
13.53953595,4.389,134.2,2.32,6109.0,3.985,1.997,0.0,0.0,0.0,0.0
8.908871,1.142,70444.0,8.82119,3267.0,4.91,0.31,0.0,0.0,0.0,0.0
5.6807412,4.1093897,1892.9692302,6.2844217,6295.0,4.3,1.38612,0.0,0.0,0.0,0.0
31.0259489,5.692,385.4,1.91,6075.0,4.486,0.969,0.0,0.0,0.0,0.0
2.199069234,6.30646,225250.0,118.99,6613.0,4.014,1.925,0.0,1.0,0.0,0.0
15.3466028,4.966,238.5,3.64,6771.0,3.934,2.259,0.0,0.0,1.0,0.0
0.623393802,1.40392,30192.0,28.21,4330.0,4.628,0.639,0.0,1.0,0.0,0.0
0.961939,3.214,1238.5,1.47286006,3690.0,4.665,0.578,0.0,0.0,0.0,0.0
0.533393,3.214,1238.5,19.5,5718.0,4.411,14.8,0.0,0.0,0.0,0.0
72.0153825,2.548,177.7,6.94,5099.0,3.299,5.032,1.0,0.0,0.0,0.0
3.10197712,7.083,124.6,2.64,8709.0,4.232,1.797,1.0,0.0,0.0,0.0
19.53403,3.214,1238.5,12.7,5718.0,4.411,0.45,0.0,0.0,0.0,0.0
3.7752321,1.465,7352.0,10.759,5585.0,4.26,1.22,0.0,0.0,0.0,0.0
18.16407304,2.9355,943.2,1.98,4926.0,4.653,0.662,0.0,0.0,0.0,0.0
11.63344,3.214,1238.5,9.52763359,5537.0,4.21,1.669,0.0,0.0,0.0,0.0
2.9193825,1.507,11876.0,12.0124,6037.0,4.43,1.06,0.0,0.0,0.0,0.0
7.0257409,2.245,190.7,1.56,5767.0,4.389,1.014,0.0,0.0,0.0,0.0
1.422614,3.214,1238.5,1.43,4916.0,4.621,0.718,0.0,0.0,0.0,0.0
16.235,3.214,1238.5,11.0,6040.0,4.32,1.2,0.0,0.0,0.0,0.0
2.7319222,3.913,3880.0,13.2415,5473.0,3.79,2.08,0.0,0.0,0.0,0.0
117.140785,3.401,337.1,15.87,5282.0,2.932,8.243,1.0,0.0,0.0,0.0
49.763624,2.749,412.0,2.43,6477.0,4.361,1.187,1.0,0.0,0.0,0.0
378.70643955,14.66,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
77.773042,2.285,432.6,15.03,4763.0,2.685,7.068,1.0,0.0,0.0,0.0
0.7011578,0.932,5890.0,13.2816,6036.0,4.13,1.51,0.0,0.0,0.0,0.0
4.1107634,3.214,1238.5,1.01,2989.0,4.411,0.18,0.0,0.0,0.0,0.0
5.62978034,5.847,379.2,1.61,5497.0,4.57,0.839,1.0,0.0,1.0,0.0
7.216951388,1.89082,4284.5,41.57,6266.0,4.38,1.056,0.0,1.0,0.0,0.0
4.90144976,4.1654,140.7,1.7,5847.0,4.191,1.402,0.0,0.0,0.0,0.0
12.4058,3.214,1238.5,6.43395492,5050.0,4.411,1.278,0.0,0.0,0.0,0.0
8.9109435,1.876,9850.0,16.5406,5733.0,4.05,1.57,0.0,0.0,0.0,0.0
8.8249556,2.976,121.1,1.1,6078.0,4.434,0.994,1.0,0.0,0.0,0.0
7.4244269,3.655,7290.0,11.1736,5873.0,4.21,1.34,0.0,0.0,0.0,0.0
2.2609143,1.972,3320.0,13.2504,6453.0,4.411,2.2,0.0,0.0,0.0,0.0
10.616384,3.214,1238.5,1.15,5788.0,4.48,0.94,0.0,0.0,0.0,0.0
0.790539912,1.0567,277.3,1.24,4791.0,4.541,0.767,0.0,0.0,1.0,0.0
0.515461,0.8502512,1462.4242309,6.5688522,5994.0,4.44879,1.03783,0.0,0.0,0.0,0.0
3.424993,2.134,6276.0,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
12.25384348,2.373,147.7,1.0,5413.0,4.579,0.82,0.0,0.0,0.0,0.0
8.0149323,4.6198374,4426.4689118,9.5021286,5886.2,4.25,1.3302799,0.0,0.0,0.0,0.0
0.673862,3.214,1238.5,1.579,5236.0,4.488,0.92,0.0,0.0,0.0,0.0
9.3789167,3.3427,563.5,2.03,5684.0,4.493,0.808,0.0,0.0,0.0,0.0
2.16595219375,3.214,1238.5,2.91081826,6194.54,4.28076,1.30635,0.0,0.0,0.0,0.0
14.5168151,5.796,86.0,1.82,5934.0,3.945,1.885,0.0,0.0,0.0,0.0
33.5116,3.214,1238.5,2.89,5718.0,4.411,0.875,0.0,0.0,0.0,0.0
5.8365098,9.1654068,912.2762923,3.1563904,5249.0,4.48682,0.895408,0.0,0.0,0.0,0.0
199.064336,13.623,265.0,6.12,5157.0,3.541,3.436,0.0,0.0,0.0,0.0
24.2758992,4.59,702.2,2.25,5745.0,4.559,0.837,0.0,0.0,0.0,0.0
1.592634161,8.9488,155160.0,100.2,6574.0,4.061,1.768,0.0,1.0,0.0,0.0
2.1748,3.214,1238.5,1.75,4503.0,4.57,0.72,0.0,0.0,0.0,0.0
37.32483952,6.9676,4989.2,30.32,5306.0,4.55,0.79,0.0,1.0,1.0,0.0
0.828326025,1.42721,10718.0,49.67,5400.0,4.382,0.978,0.0,1.0,0.0,0.0
24.38724,3.214,1238.5,17.4,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
14.3953055,2.87,17315.0,11.615,4850.0,4.56,0.77,0.0,0.0,0.0,0.0
347.97611,16.77,341.3,1.62,5995.0,4.536,0.878,0.0,0.0,0.0,0.0
11.1149,2.26,900.0,14.7645,5042.0,4.411,4.94,0.0,0.0,0.0,0.0
12.27057043,3.002,295.5,1.67,6075.0,4.486,0.969,0.0,0.0,0.0,0.0
8.75209691,2.3742,1367.6,1.83,3731.0,4.75,0.498,0.0,0.0,0.0,0.0
4.521953,3.214,1238.5,1.593,5789.0,4.386,0.907,0.0,0.0,0.0,0.0
13.9034057,3.408,261.4,1.55,5261.0,4.523,0.819,0.0,0.0,0.0,0.0
1134.6723963,8.6844623,11679.2159464,11.7582195,5842.0,4.39929,1.0735199,0.0,0.0,0.0,0.0
4.6313014,1.435,4860.0,9.34848,5736.0,4.39,1.07,0.0,0.0,0.0,0.0
6.0379203,2.297,469.0,1.49811,4554.0,4.52,0.77,0.0,0.0,0.0,0.0
3.8635521,3.896,11350.0,15.1873,6797.0,4.3,1.42,0.0,0.0,0.0,0.0
2.49705175,3.79,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
4.98205,3.214,1238.5,2.3,5594.0,4.382,1.01,0.0,0.0,0.0,0.0
2.5658729,2.425,10050.0,14.4803,5003.0,4.411,1.39,0.0,0.0,0.0,0.0
13.19720694,3.4872,2141.4,4.18,4954.0,4.462,0.885,0.0,0.0,0.0,0.0
8.9172211,2.6426767,2147.0816912,2.7931797,4066.0,4.67766,0.605243,0.0,0.0,0.0,0.0
3.53482,3.214,1238.5,11.1,6113.0,4.14,1.49,0.0,0.0,0.0,0.0
11.8150174,2.834,1003.0,3.48,5729.0,4.514,0.939,0.0,0.0,0.0,0.0
5.506691,1.911388,16086.399083,14.6366494,5277.0,4.38,1.01161,0.0,0.0,0.0,0.0
12.886147,3.214,1238.5,3.96,5033.0,4.55074,0.805017,0.0,0.0,0.0,0.0
46.84008579,3.8198,6287.9,428.62,6006.0,4.33,1.055,0.0,1.0,0.0,0.0
4.1933422,1.8220996,4804.157266,11.5425702,6405.0,4.13,1.6277601,0.0,0.0,0.0,0.0
7.676984,3.214,1238.5,2.3,3790.0,4.79,0.465,0.0,0.0,0.0,0.0
231.364508,4.747,1488.0,2.45,4691.0,4.673,0.604,1.0,0.0,0.0,0.0
8.2158997,3.659,1177.0,3.37171,5820.0,4.44,1.02,0.0,0.0,0.0,0.0
5.92240377,3.691,413.4,2.77,6081.0,4.404,1.077,0.0,0.0,1.0,0.0
1.1549925,0.911,739.0,9.15106,4815.0,4.411,2.99,0.0,0.0,0.0,0.0
0.9337473,3.446,64.6,0.6,5649.0,4.606,0.741,1.0,0.0,1.0,1.0
7.63779,2.251,318.0,2.22751,5924.0,4.24,1.31,0.0,0.0,0.0,0.0
1.332564478,6.0325,1071.5,27.04,5995.0,4.536,0.878,0.0,1.0,1.0,1.0
2.85009,3.214,1238.5,1.38,5718.0,4.411,0.8,0.0,0.0,0.0,0.0
1.411627439,1.0814,515.2,2.99,6692.0,4.383,1.152,0.0,1.0,1.0,0.0
286.02266,10.43,1036.0,2.03,4368.0,4.624,0.637,0.0,0.0,0.0,0.0
5.8365098,4.8120529,4104.5873474,5.5237367,4658.0,4.53096,0.710768,0.0,0.0,0.0,0.0
509.997402,8.481,1267.0,2.62,5037.0,4.54,0.756,0.0,0.0,0.0,0.0
7.5414411,2.454,16900.0,13.0053,5649.1,4.47,0.96,0.0,0.0,0.0,0.0
9.51220046,2.9497,1169.4,1.99,4224.0,4.662,0.603,0.0,0.0,0.0,0.0
2.7792649,3.764,3610.0,12.48,7544.0,4.05,2.08,0.0,0.0,0.0,0.0
5.8365098,3.214,1238.5,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
2.97599368,4.023,55.0,0.79,6202.0,4.394,1.055,0.0,0.0,1.0,1.0
4.00770453,5.50884,168780.0,92.08,7162.0,4.185,1.631,0.0,1.0,0.0,0.0
4.35407371,2.427,277.1,1.63,5455.0,4.421,0.909,0.0,0.0,0.0,0.0
2.531140101,20.399,11786.0,32.12,5325.0,4.607,0.75,0.0,1.0,1.0,1.0
0.50565,3.214,1238.5,0.89,5835.0,4.48,0.99,0.0,0.0,0.0,0.0
15.78157905706,3.214,1238.5,11.76767971,5780.0,4.438,1.0,0.0,0.0,0.0,0.0
2.90805147,2.812,103.1,0.97,5889.0,4.543,0.869,0.0,0.0,0.0,0.0
4.88451,3.214,1238.5,16.1,5718.0,4.411,0.73,0.0,0.0,0.0,0.0
5.4977872,4.9400249,6357.7268879,14.0381026,6281.0,4.05316,1.72746,0.0,0.0,0.0,0.0
6.13174,3.214,1238.5,1.72,5718.0,4.411,0.773,0.0,0.0,0.0,0.0
11.2071839,4.366,3276.0,17.4989,6152.0,3.84,2.24,0.0,0.0,0.0,0.0
12.42560404,23.9402,458.9,2.52,5713.0,4.541,0.893,1.0,0.0,1.0,1.0
5.62241111,1.185,464.1,1.17,3894.0,4.71,0.541,0.0,0.0,0.0,0.0
3.97195,4.297,7670.0,13.8556,6535.3,4.2,1.55,0.0,0.0,0.0,0.0
24.2204192,3.271,806.3,2.1,5165.0,4.599,0.761,0.0,0.0,0.0,0.0
29.12436474,3.4209,6496.0,15.25,4457.0,4.767,0.481,1.0,0.0,0.0,0.0
4.7464485,2.408,1940.0,10.3209,5890.5,3.76,2.26,0.0,0.0,0.0,0.0
3.7307609,1.587,12648.0,6.78569,5273.1,4.96,0.52,0.0,0.0,0.0,0.0
4.2807899,3.9,5943.0,11.9706,6274.0,4.09,1.65,0.0,0.0,0.0,0.0
4.9883872,9.142,638.2,2.59,5819.0,4.565,0.823,0.0,0.0,1.0,0.0
20.413812,5.806,496.4,16.5,5514.0,4.569,0.826,0.0,0.0,1.0,0.0
0.98376204,10.052,55.0,12.44,6431.0,3.276,5.294,1.0,0.0,0.0,0.0
1.0711292,2.213,2030.0,5.8474,6070.0,4.26,1.31,0.0,0.0,0.0,0.0
4.32710895,1.387,108.9,26.6,5776.0,4.018,1.455,0.0,0.0,0.0,0.0
8.2165446,3.438,5304.0,7.33005,6114.0,4.43,1.09,0.0,0.0,0.0,0.0
9.55288,3.214,1238.5,2.4,6364.0,4.291,1.269,0.0,0.0,0.0,0.0
0.92623983,1.267,411.4,1.16,4494.0,4.692,0.591,0.0,0.0,0.0,0.0
44.9306706,6.539,438.4,2.49,6121.0,4.397,1.164,0.0,0.0,0.0,0.0
0.3969687,1.5006666,110.7179018,2.108062,7381.0,4.438,1.86219,0.0,0.0,0.0,0.0
5.9422824,1.911,1160.0,5.90656,7217.6,4.11,1.63,0.0,0.0,0.0,0.0
2.974163938,1.7423,90282.0,34.74,5780.0,4.438,1.0,0.0,1.0,0.0,0.0
13.16121,3.214,1238.5,2.62,5718.0,4.411,0.938,0.0,0.0,0.0,0.0
8.51170088,2.9,1238.5,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
